time_X,sst,sst_std_X,time_Y,Si,Si_std_Y,lat1,lat2,lon1,lon2,,depth
2016-07-02,10.7005561573,1.24907575142,2016-07-02,20.9439156028,2.68981180803,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-03,10.8080561549,1.29921597397,2016-07-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-04,10.7739436557,1.61444682638,2016-07-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-05,10.7731124057,1.81504347136,2016-07-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-06,10.8974061529,2.04347892626,2016-07-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-07,11.1871373964,2.13553547628,2016-07-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-08,11.204781146,2.12156464114,2016-07-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-09,11.1758998967,1.75189768752,2016-07-09,20.8314411959,2.62142236225,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-10,11.0210374001,1.82422944902,2016-07-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-11,11.1305123977,1.76733194186,2016-07-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-12,11.1831748965,1.69330224247,2016-07-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-13,11.0880686486,1.61247002777,2016-07-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-14,11.0184686502,1.53290294508,2016-07-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-15,11.788443633,1.70185260291,2016-07-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-16,12.2450373728,1.70571730889,2016-07-16,20.640983774,2.58639536669,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-17,12.412362369,1.84765386761,2016-07-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-18,12.5457436161,1.89501185901,2016-07-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-19,12.3991311193,1.98106896073,2016-07-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-20,12.1569748747,1.85391097745,2016-07-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-21,12.3418998706,1.5618451972,2016-07-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-22,12.4734561177,1.65061373977,2016-07-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-23,12.3304686209,1.78503241426,2016-07-23,20.4582160941,2.55630934332,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-24,11.9020811305,2.10826556287,2016-07-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-25,11.8920061307,2.05386848319,2016-07-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-26,12.2619186224,1.72027447006,2016-07-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-27,12.6225748644,1.60405108932,2016-07-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-28,13.0775936042,1.59250645202,2016-07-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-29,13.2821873496,1.73521820799,2016-07-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-30,13.5015560947,1.76779526715,2016-07-30,20.2332156348,2.51772819195,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-07-31,13.8147748377,1.74912852504,2016-07-31,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-01,13.890899836,1.78276056897,2016-08-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-02,14.2516060779,1.55533620512,2016-08-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-03,14.5468685713,1.8461788083,2016-08-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-04,14.6800873184,2.2439306126,2016-08-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-05,14.7099998177,2.46660274899,2016-08-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-06,14.7719185663,2.64121960624,2016-08-06,19.97629181,2.51684950649,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-07,14.784449816,2.67750168415,2016-08-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-08,14.8038935656,2.72569336789,2016-08-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-09,15.0788998094,2.6835127762,2016-08-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-10,15.321862304,2.65376990146,2016-08-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-11,15.3280998039,2.67924184538,2016-08-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-12,15.4228248018,2.696946175,2016-08-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-13,15.2122123065,2.56667323155,2016-08-13,19.7892509231,2.48803229402,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-14,15.1260810584,2.45291194994,2016-08-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-15,15.1169060586,2.40683180925,2016-08-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-16,15.2218685563,2.39706107374,2016-08-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-17,14.9764935617,2.37946105113,2016-08-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-18,14.9686498119,2.33640605604,2016-08-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-19,14.9030373134,2.24813292219,2016-08-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-20,14.8811873139,2.20535250185,2016-08-20,19.6189393154,2.42594821554,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-21,14.8686873142,2.18774539449,2016-08-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-22,14.9020060634,2.21195975551,2016-08-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-23,14.8001810657,2.29644410207,2016-08-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-24,15.189431057,2.35772766348,2016-08-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-25,15.5329685493,2.22987721578,2016-08-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-26,15.6247997972,2.26394929271,2016-08-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-27,15.6768310461,2.38174081314,2016-08-27,19.4016269459,2.40135482355,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-28,15.7634185441,2.40203916114,2016-08-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-29,15.6286810471,2.48868654636,2016-08-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-30,15.547481049,2.50460397223,2016-08-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-08-31,15.4938998002,2.49977297773,2016-08-31,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-01,15.1342310582,2.5582729969,2016-09-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-02,15.1803935572,2.38250583318,2016-09-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-03,15.4655560508,2.20091199294,2016-09-03,19.1772972591,2.35977842618,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-04,15.6321810471,2.12680754458,2016-09-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-05,15.8666310418,2.23050640451,2016-09-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-06,16.0984372866,2.41022143396,2016-09-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-07,16.1542497854,2.44571784236,2016-09-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-08,16.3359247814,2.32065996676,2016-09-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-09,16.3765622804,2.32136964343,2016-09-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-10,16.4271560293,2.37477089045,2016-09-10,18.9880780374,2.31039480173,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-11,16.3093622819,2.48438206295,2016-09-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-12,16.2499622833,2.42818998736,2016-09-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-13,16.1956872845,2.39866762822,2016-09-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-14,16.1164810363,2.36158926426,2016-09-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-15,16.0302685382,2.31983392775,2016-09-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-16,15.9430185401,2.29609601267,2016-09-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-17,15.7578685443,2.3239513413,2016-09-17,18.8973803704,2.28777945682,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-18,15.5644185486,2.30577482755,2016-09-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-19,15.4665748008,2.28633904583,2016-09-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-20,15.410674802,2.28403510822,2016-09-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-21,15.3270998039,2.26921071784,2016-09-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-22,15.275393555,2.27081749976,2016-09-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-23,15.0869373093,2.27679788753,2016-09-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-24,14.9606998121,2.20483988554,2016-09-24,18.755195382,2.26079003506,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-25,14.9096873132,2.15537100084,2016-09-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-26,14.8185998153,2.09064372125,2016-09-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-27,14.6840748183,2.10123673846,2016-09-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-28,14.6228435696,2.05556653623,2016-09-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-29,14.6097185699,2.02779667132,2016-09-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-09-30,14.6455873191,1.99543530863,2016-09-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-01,14.5385873215,2.04591147024,2016-10-01,18.5930511038,2.22752593211,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-02,14.382993575,2.10796074158,2016-10-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-03,14.3406935759,2.10827487552,2016-10-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-04,14.0996873313,2.02895387293,2016-10-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-05,13.9522560846,2.15232345021,2016-10-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-06,14.0782560818,2.23331204379,2016-10-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-07,14.1332935806,2.36586190406,2016-10-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-08,14.247793578,2.18259163923,2016-10-08,18.4467125544,2.18690621151,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-09,14.3915810748,2.09702115379,2016-10-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-10,14.3022373268,2.06736504058,2016-10-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-11,14.0604623322,1.87866965827,2016-10-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-12,13.6771435908,1.67768904363,2016-10-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-13,13.442368596,1.54509217244,2016-10-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-14,13.1492623526,1.45322894097,2016-10-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-15,12.8208498599,1.32665015211,2016-10-15,18.6433536871,2.03652235137,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-16,12.6295436142,1.29738587307,2016-10-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-17,12.3862061196,1.29197211667,2016-10-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-18,12.1357686252,1.31556823155,2016-10-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-19,11.9813873787,1.24218816838,2016-10-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-20,11.7838561331,1.19520132557,2016-10-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-21,11.5129748891,1.11821330451,2016-10-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-22,11.3749561422,1.12125825749,2016-10-22,18.8384643844,1.94279439015,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-23,11.1915311463,1.05967980387,2016-10-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-24,11.1198873979,1.07527787739,2016-10-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-25,11.0947123985,1.13540673597,2016-10-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-26,10.846912404,1.24268893806,2016-10-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-27,10.5716061602,1.38812400164,2016-10-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-28,10.5255374112,1.43595816344,2016-10-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-29,10.4858186621,1.47582417912,2016-10-29,19.0352250205,1.90626307215,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-30,10.4250186635,1.45982283372,2016-10-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-10-31,10.2389874176,1.51170722515,2016-10-31,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-01,10.0817186711,1.53178687372,2016-11-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-02,9.97551242351,1.48037683725,2016-11-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-03,9.85391867623,1.44904514524,2016-11-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-04,9.65693743063,1.39190063489,2016-11-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-05,9.50079993412,1.32725438836,2016-11-05,19.3448922986,1.89709382767,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-06,9.34398743762,1.2637962768,2016-11-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-07,9.09379369322,1.24709071945,2016-11-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-08,8.79256869997,1.11430964846,2016-11-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-09,8.49427495662,1.0917429273,2016-11-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-10,8.40794995854,1.06653904087,2016-11-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-11,8.31891871055,1.01534920449,2016-11-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-12,8.21408121289,0.966777721382,2016-11-12,19.7563641585,1.95722437673,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-13,8.03369996691,0.937287364797,2016-11-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-14,7.86019997079,0.965265411256,2016-11-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-15,7.73095622368,0.952943385635,2016-11-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-16,7.66071872524,0.969324468944,2016-11-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-17,7.66765622511,0.949849069103,2016-11-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-18,7.74987497326,0.910330132137,2016-11-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-19,7.82958122148,0.872658010525,2016-11-19,20.2074998479,2.10461934009,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-20,7.76057497302,0.901652260469,2016-11-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-21,7.6856312247,0.955771214472,2016-11-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-22,7.64014997571,0.972896808971,2016-11-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-23,7.50488122872,0.946572142813,2016-11-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-24,7.46000622975,0.891477241229,2016-11-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-25,7.51386247853,0.933604743699,2016-11-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-26,7.45403747987,1.20847565293,2016-11-26,20.6693630435,2.34573023404,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-27,7.45777497979,1.36635683959,2016-11-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-28,7.17859998603,0.996893900565,2016-11-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-29,7.1660562363,0.982351559833,2016-11-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-11-30,7.14851873671,0.993368269142,2016-11-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-01,7.16981248622,0.982685112473,2016-12-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-02,7.08036873823,0.92242499088,2016-12-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-03,6.94616249122,0.884557233876,2016-12-03,21.0478840264,2.5937049538,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-04,6.92224374175,0.927160809183,2016-12-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-05,6.88043124269,0.974868643304,2016-12-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-06,6.71992499629,0.949573824952,2016-12-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-07,6.7097812465,0.918829797759,2016-12-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-08,6.6253249984,0.927686694659,2016-12-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-09,6.54547500018,0.99265651346,2016-12-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-10,6.46361250201,0.99902224748,2016-12-10,21.2478494666,2.7858725715,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-11,6.44963125232,1.00704544887,2016-12-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-12,6.46660625195,0.968406417692,2016-12-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-13,6.42047500298,1.00392035089,2016-12-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-14,6.35461250445,1.01676782944,2016-12-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-15,6.40506875333,1.05853158906,2016-12-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-16,6.41811875303,1.08204237066,2016-12-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-17,6.42106875295,1.08067858708,2016-12-17,21.544330824,3.05487543785,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-18,6.37588125399,1.09728468484,2016-12-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-19,6.50108125117,1.18669300141,2016-12-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-20,6.50110625117,1.23655675748,2016-12-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-21,6.41745000304,1.13790517029,2016-12-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-22,6.41973125299,1.08268590054,2016-12-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-23,6.46773125191,1.17036427672,2016-12-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-24,6.30136250563,1.26239133702,2016-12-24,21.8794223305,3.3396849704,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-25,6.37158750406,1.13097498007,2016-12-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-26,6.40210625338,1.10967448752,2016-12-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-27,6.40011875342,1.13964272574,2016-12-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-28,6.34345625471,1.15652093116,2016-12-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-29,6.32190000518,1.14810646833,2016-12-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-30,6.26143750654,1.15147703231,2016-12-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-12-31,6.14990000902,1.21161777147,2016-12-31,21.9938341539,3.55054887497,43.0,53.0,-160.0,-150.0,,0.494024991989
2017-01-01,5.82367501632,1.0466734401,2017-01-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
